key_raw	key_norm	in_pref	body_count	samples	flag	short_key	sources	expansion
Kap.	Kap.	1	368	4260,6144,8150		0	pwpref04.md:80	Kapila's Sâṁkhjapravaḱana. Einen vollständigen Index hat Windisch zur Verfügung gestellt.
Kir.	Kir.	1	336	12367,15121,20093		0	pwpref04.md:116	Kirâtârǵunîja, Calcutta 1814.
Râǵat.	Râǵat.	1	309	19335,19344,19344		0	pwpref05.md:56	Râǵataraṁgiṇî. Die 6 ersten Bücher nach der Ausg. von Troyer. Die Beiträge aus dem 7ten und 8ten Buche von Kern.
Ragh.	Ragh.	1	308	6953,7757,9332		0	pwpref05.md:58	Raghuvaṁça, Ausg. von Stenzler, wenn nicht ed. Calc. hinzugefügt wird.
VS.	VS.	1	289	1398,8822,9036		0	pwpref05.md:192	Vâǵasânejisaṁhitâ (Roth und Weber).
Ait. Br.	Ait. Br.	1	273	1398,4470,7005		0	pwpref03.md:26	Aitarejabrâhmaṇa, Ausg. von Haug.
Ind. Antiq.	Ind. Antiq.	1	272	41579,62776,65281		0	pwpref04.md:52	Indian Antiquary (Roth).
Mahâbh.	Mahâbh.	1	256	700,7523,11758		0	pwpref04.md:154	Mahâbhâshja, lith. in Benares.
Mân. Gṛhy.	Mân. Gṛhy.	1	252	74003,74077,75542		0	pwpref04.md:172	Mânavagṛhjasûtra, nach einer Hdschr. in der Universitätsbibliothek zu Bombay (Schröder).
Varâh. Yogay.	Varâh. Yogay.	1	249	57067,65467,79562		0	pwpref05.md:162	Varâhamihira's Jogajâtrâ, herausg. von Kern in Ind. St. 10. 14 und 15.
TS. Prât.	TS. Prât.	1	225	1240,3680,4061		0	pwpref05.md:134	Prâtiçâkhja zur TS., Ausg. von Whitney.
Taitt. Âr.	Taitt. Âr.	1	224	4558,4564,6656		0	pwpref05.md:118	Taittirîjâraṇjaka in der Bibl. ind.
Śâṅkh. Śr.	Śâṅkh. Śr.	1	224	3165,15313,22928		0	pwpref03.md:122	Çâṅkhâjana's Çrautasûtra (Weber).
Agni-P.	Agni-P.	1	212	73630,74362,75933		0	pwpref03.md:22	Agnipurâṇa in der Bibl. ind.
Sâh. D.	Sâh. D.	1	208	736,4266,6455		0	pwpref05.md:72	Sâhitjadarpaṇa in der Bibl. ind.
Çânt.	Çânt.	1	204	6563,6845,14150		0	pwpref03.md:126	Çântanava's Phiṭsûtra, Ausg. von Kielhorn.
Kâṭh.	Kâṭh.	1	201	3464,4301,12337		0	pwpref04.md:88	Kâṭhaka (Weber).
Pâr. Gṛhy.	Pâr. Gṛhy.	1	198	718,1398,1547		0	pwpref05.md:24	Pâraskara's Gṛhjasûtra, Ausg. von Stenzler.
Venîs.	Venîs.	1	196	364,556,574		0	pwpref05.md:172	Venîsaṁhâra, Ausg. von Grill (Cappeller).
Ait. Âr.	Ait. Âr.	1	190	4161,4775,6875		0	pwpref03.md:24	Aitarejâranjaka in der Bibl. ind. In der Regel citirt nach Seite und Zeile (Kern und Roth).
Mudrâr.	Mudrâr.	1	188	1791,4431,6603		0	pwpref04.md:198	Mudrârâkshasa, nach zwei Ausgaben, Calcutta 1831 und 1926 (Cappeller).
Mârk. P.	Mârk. P.	1	181	5768,6458,7156		0	pwpref04.md:178	Mârkandejapurâna in der Bibl. ind.
Verz. d. Oxf. H.	Verz. d. Oxf. H.	1	181	393,1330,1724		0	pwpref05.md:176	Aufrecht, Verzeichniss der Oxforder Handschriften.
Vârtt.	Vârtt.	1	179	5758,12400,18913		0	pwpref05.md:166	Vârttika.
Z. d. d. m. G.	Z. d. d. m. G.	1	178	507,13027,13037		0	pwpref05.md:206	Zeitschrift der deutschen morgenländischen Gesellschaft.
Râǵan.	Râǵan.	1	175	8625,8625,8626		0	pwpref05.md:54	Râǵanighaṇṭu, Hdschr. (Roth).
Mâlatîm.	Mâlatîm.	1	174	1423,6827,7191		0	pwpref04.md:166	Mâlatîmâdhava, nach zwei Ausgaben, Calcutta 1830 und Bombay 1876.
Pat. zu P.	Pat. zu P.	1	172	6473,15209,29578		0	pwpref05.md:28	Patañǵali zu Pâṇini.
Sarvad.	Sarvad.	1	171	4236,4287,5090		0	pwpref05.md:90	Sarvadarçanasaṁgraha in der Bibl. ind. (Kern).
Daçar.	Daçar.	1	164	29563,29563,29564		0	pwpref03.md:160	Daçarûpa in der Bibl. ind.
Megh.	Megh.	1	150	1137,2860,3488		0	pwpref04.md:190	Meghadûta, Ausg. von Stenzler.
Gop. Br.	Gop. Br.	1	147	10717,11588,12040		0	pwpref04.md:14	Gopathabrâhmana in der Bibl. ind. (Roth).
Viddh.	Viddh.	1	146	270,1677,2744		0	pwpref05.md:180	Viddhaçâlabhañǵikâkhjanâṭikâ in der Zeitschrift Pratnakamranandinî (Cappeller).
Kumâras.	Kumâras.	1	141	1526,7570,14777		0	pwpref04.md:126	Kumârasaṁbhava, Ausg. von Stenzler.
Nir.	Nir.	1	137	815,7954,10541		0	pwpref04.md:216	Nirukta, Ausg. von Roth (Roth).
Çiç.	Çiç.	1	127	1073,46250,68899		0	pwpref03.md:144	Çiçupâlavadha, Calcutta 1815.
Saṁhitopan.	Saṁhitopan.	1	126	30817,33516,34500		0	pwpref05.md:78	Saṁhitopanishad, Ausg. von Burnell.
Madanav.	Madanav.	1	120	31092,38130,48724		0	pwpref04.md:150	Madanapâla's Madanavinoda, Benares 1869 und Hdschr. (Roth).
LA.	LA.	1	117	2180,10443,15612		0	pwpref04.md:134	Lassen's Anthologie 3te Ausg.
Kâm. Nîtis.	Kâm. Nîtis.	1	113	8203,9341,21244		0	pwpref04.md:72	Kâmandakîjanîtisâra in der Bibl. ind.
B. A. J.	B. A. J.	1	107	3520,4248,4321		0	pwpref03.md:66	Bombay Asiatic Journal (Geldner).
Hâr.	Hâr.	1	107	3257,3257,4004		0	pwpref04.md:24	Hârâvalî.
Śâṅkh. Br.	Śâṅkh. Br.	1	107	14421,14427,14476		0	pwpref03.md:120	Çâṅkhâjana's Brâhmaṇa (Weber).
Dhûrtan.	Dhûrtan.	1	104	8014,9675,15859		0	pwpref03.md:174	Dhûrtanartaka, Hdschr. (Cappeller).
H. an.	H. an.	1	104	31856,32409,32847		0	pwpref04.md:22	Hemaḱandra's Anekârthasaṁgraha.
Chând. Up.	Chând. Up.	1	103	7853,12732,13959		0	pwpref04.md:114	Ḱhândogjopanishad in der Bibl. ind.
ṚV. Prât.	ṚV. Prât.	1	100	709,848,9949		0	pwpref05.md:68	Prâtiçâkhja zum Ṛgveda.
Kull.	Kull.	1	99	12509,12527,13162		0	pwpref04.md:124	Kullûka, Commentator des Manu.
Gaṇit.	Gaṇit.	1	97	22307,26437,26458		0	pwpref03.md:194	Gaṇitâdhjâja in Bhâskara's Siddhântaçiromaṇi, Benares 1866 (Kern).
Mahîdh.	Mahîdh.	1	95	11306,14294,41565		0	pwpref04.md:160	Mahîdhara, Commentator der VS.
Mâlav.	Mâlav.	1	94	556,653,9722		0	pwpref04.md:168	Mâlavikâgnimitra, Ausg. von Tullberg.
Ḱaṇḍak.	Ḱaṇḍak.	1	93	6304,6304,62371		0	pwpref04.md:78	Kshemiçvara's Ḱaṇḍakauçika (Pischel).
Dhanv.	Dhanv.	1	90	20397,20465,20493		0	pwpref03.md:168	Dhanvantari's Wörterbuch, Hdschr. (Roth).
Ganar.	Ganar.	1	82	56176,81611,88664		0	pwpref03.md:192	Ganaratnamahodadhi, nach der im Druck befindlichen Ausg. von Eggeling. Nur ein paar Mal gelegentlich citirt.
Roxb.	Roxb.	1	74	2044,3839,4828		0	pwpref05.md:62	Flora indica or description of Indian plants. By the late William Roxburgh. Serampore 1832 (Roth).
AV. Paipp.	AV. Paipp.	1	72	17801,24093,36008		0	pwpref03.md:58	AV. der Paippalâda-Schule, Hdschr. (Roth).
Lot. de la b. l.	Lot. de la b. l.	1	72	16948,19607,42438		0	pwpref04.md:146	Burnouf, Lotus de la bonne loi.
Parâç.	Parâç.	1	68	22424,22424,22425		0	pwpref05.md:22	Parâçara's Dharmaçâstra (Stenzler).
Prab.	Prab.	1	68	6320,7135,14734		0	pwpref05.md:34	Prabodhaḱandrodaja, Ausg. von Brockhaus.
Verz. d. B. H.	Verz. d. B. H.	1	67	3735,3909,36178		0	pwpref05.md:174	Weber, Verzeichniss der Berliner Handschriften.
Vikr.	Vikr.	1	66	7665,12251,13265		0	pwpref05.md:182	Vikra[?]rvaçî, Ausg. von Bollensen.
Hit.	Hit.	1	63	12533,13230,13840		0	pwpref04.md:44	Hitopadeça, Ausg. von Schlegel und Lassen.
Dh. V.	Dh. V.	1	62	43228,48559,80398		0	pwpref03.md:178	Dhanaṃǵajaviǵaja, Calcutta 1871 (Cappeller).
Dhâtup.	Dhâtup.	1	62	97953,98357,111523		0	pwpref03.md:170	Dhâtupâṭha, Ausg. von Westergaard.
Ḱakr.	Ḱakr.	1	59	10456,10456,10457		0	pwpref04.md:68	Ḱakradatta, Commentator von Ḱaraka und Suçruta, Hdschr. (Roth).
J. A. O. S.	J. A. O. S.	1	58	1016,1083,19411		0	pwpref04.md:50	Journal of the American Oriental Society.
Vâs.	Vâs.	1	58	688,2531,3225		0	pwpref05.md:168	Vâsantikâ, Hdschr. (Cappeller).
Lîlâv.	Lîlâv.	1	55	26117,28733,36354		0	pwpref04.md:142	Bhâskara's Lîlâvatî, Calcutta 1846 (Kern).
Maitryup.	Maitryup.	1	55	3228,6197,9728		0	pwpref04.md:162	Maitrjupanishad in der Bibl. ind. Die Accente, die wegen ihrer Fehlerhaftigkeit oft weggelassen oder durch (!) als verdächtig bezeichnet wurden, hat Schröder einer Hdschr. entnommen.
AV. Pariś.	AV. Pariś.	1	54	50845,64908,68759		0	pwpref03.md:60	Pariçishṭa zum AV., Hdschr. (Roth).
Mantrabr.	Mantrabr.	1	54	5949,14555,17144		0	pwpref04.md:176	Mantrabrâhmana, Calcutta 1872 (Roth).
Sâmav. Br.	Sâmav. Br.	1	53	9418,9430,11097		0	pwpref05.md:76	Sâmavidhânabrâhmaṇa, Ausg. von Burnell.
Mit.	Mit.	1	52	12260,16136,26133		0	pwpref04.md:192	Mitâksharâ. Bei zwei Zahlen ist der Vjavahârâdhjâja, Calcutta 1829, gemeint, bei zwei Zahlen mit folgendem a oder b nebst Angabe der Zeile — das vollständige Werk in 4to.
Trik.	Trik.	1	52	12444,19206,19207		0	pwpref05.md:130	Trikâṇḍaçesha.
Git.	Git.	1	51	4140,45298,98110		0	pwpref03.md:212	Gîtagovinda, Ausg. von Lassen.
Mahâbh. (K.)	Mahâbh. (K.)	1	50	35557,46682,58202		0	pwpref04.md:156	Kielhorn's Ausg. des Mahâbhâshja.
Uttarar.	Uttarar.	1	46	15468,16839,22832		0	pwpref05.md:140	Uttararâmaḱaritra, nach zwei Ausgaben, Calcutta 1831 und 1862.
Pratâpar.	Pratâpar.	1	45	27888,37288,37327		0	pwpref05.md:44	Pratâparudrîja.
Çatr.	Çatr.	1	44	34893,34896,34899		0	pwpref03.md:138	Çatruṃǵajamâhâtmja, Ausg. von Weber.
Colebr. Alg.	Colebr. Alg.	1	43	11358,19402,20282		0	pwpref03.md:148	Colebrooke, Algebra with Arithmetic and Mensuration u. s. w. London 1817.
Nâgân.	Nâgân.	1	42	513,3523,12842		0	pwpref04.md:200	Nâgânanda, nach zwei Calcuttaer Ausgaben (Cappeller).
Śârñg. Saṃh.	Śârñg. Saṃh.	1	41	19824,20553,20862		0	pwpref03.md:130	Çârñgadhara's Saṃhitâ, Bombay 1853 (Roth).
Kâr.	Kâr.	1	40	96801,113936,114895		0	pwpref04.md:82	Kârikâ.
Kautuḱar.	Kautuḱar.	1	37	96801,113936,114895		0	pwpref04.md:106	Kautukaratnâkara, Hdschr. (Cappeller).
Nṛs. Up.	Nṛs. Up.	1	35	25791,26325,30041		0	pwpref05.md:12	Nṛsiṁhatâpanîjopanishad, herausg. von Weber in Ind. St. 9 und in der Bibl. ind.
Bṛh. Âr. Up.	Bṛh. Âr. Up.	1	34	10059,15918,16136		0	pwpref03.md:104	Bṛhadâranjakopanishad in der Bibl. ind.
Kumârasv.	Kumârasv.	1	34	37288,37327,55376		0	pwpref04.md:128	Kumârasvâmin, Commentator des Pratâpar. (Pischel).
J. R. A. S.	J. R. A. S.	1	32	22757,34725,64761		0	pwpref04.md:62	Journal of the Royal Asiatic Society (Kern).
VS. Prât.	VS. Prât.	1	32	15267,15600,18158		0	pwpref05.md:194	Prâtiçâkhja zu VS. in Ind. St. 4.
Śvetâśv. Up.	Śvetâśv. Up.	1	32	14367,19320,53645		0	pwpref03.md:156	Çvetâçvataropanishad in der Bibl. ind.
Jolly, Schuld.	Jolly, Schuld.	1	30	24827,52005,78064		0	pwpref04.md:60	Jolly, Ueber das indische Schuldrecht, in Münchener philos.-philol. Abh. 1877, S. 287. fgg.
Tattvas.	Tattvas.	1	28	688,3225,5093		0	pwpref05.md:126	Tattvasamâsa, Mirzapore 1850 (Roth).
Taitt. Up.	Taitt. Up.	1	27	15400,44549,46614		0	pwpref05.md:120	Taittirîjopanishad in der Bibl. ind.
Tarkas.	Tarkas.	1	27	12828,16901,18259		0	pwpref05.md:124	Tarkasaṁgraha, Allahabad 1849 (Roth).
Daçak.	Daçak.	1	26	9026,9026,9027		0	pwpref03.md:158	Daçakumâra, Ausg. von Bühler (Cappeller).
Jâǵñ.	Jâǵñ.	1	26	4700,4700,4701		0	pwpref04.md:48	Jâǵñavalkja's Gesetzbuch, Ausg. von Stenzler.
Vet.	Vet.	1	26	10443,151762,245171		0	pwpref05.md:178	Vetâlapañḱaviṁçati in LA.
Govindân.	Govindân.	1	25	55911,60158,100821		0	pwpref04.md:16	Govindânanda, Glossator zu Çaṁkarâḱârja's Comm. zu Bâdar. (Kern).
Hem. Yog.	Hem. Yog.	1	25	12589,13514,16933		0	pwpref04.md:38	Hemaḱandra's Jogaçâstra in Z. d. d. m. G. 28. Aus einem hdschr. Comm. hat Windisch manche Berichtigung und Erklärung mir bereitwilligst zukommen lassen.
Pischel, de Gr. pr.	Pischel, de Gr. pr.	1	25	70361,101048,114019		0	pwpref05.md:32	Pischel, de Grammaticis prâcriticis. Vratislaviae 1874.
Ratnam.	Ratnam.	1	25	4669,37501,94361		0	pwpref05.md:60	Ratnamâlâ (Roth).
Saṁsk. K.	Saṁsk. K.	1	25	41946,87198,418315		0	pwpref05.md:84	Anantadeva's Saṁskârakaustubha, obl. fol.
Dhûrtas.	Dhûrtas.	1	24	2966,132507,178986		0	pwpref03.md:176	Dhûrtasamâgama in Lassen's Anthologie.
Gold.	Gold.	1	24	13071,26133,26292		0	pwpref04.md:12	Goldstücker's Wörterbuch.
Ârjav.	Ârjav.	1	24	14670,14670,14671		0	pwpref03.md:46	Ârjavidjâsudhâkara, Bombay 1868 (Kern).
Benf. Chr.	Benf. Chr.	1	21	6941,12146,12298		0	pwpref03.md:72	Benfey's Chrestomathie.
Kan.	Kan.	1	21	1797,9415,12973		0	pwpref04.md:74	Kanâda's Vaiçeshikadarçana in der Bibl. ind.
Paribh.	Paribh.	1	20	88939,137560,150536		0	pwpref05.md:26	Paribhâshâ in Paribhâshenduçekhara, Ausg. von Kielhorn.
L. K.	L. K.	1	17	81206,197609,208679		0	pwpref04.md:144	Laghuk.
Amṛt. Up.	Amṛt. Up.	1	16	6609,7363,81815		0	pwpref03.md:34	Amṛtabindûpanishad in der Bibl. ind. (Geldner und Roth).
Śârñg. Paddh.	Śârñg. Paddh.	1	15	73536,384919,463028		0	pwpref03.md:128	Çârñgadhara's Paddhati, Hdschr. im Asiatischen Museum der Kais. Ak. d. Ww. in St. Petersburg.
Bibl. ind.	Bibl. ind.	1	13	70638,73349,89079		0	pwpref03.md:92	Bibliotheca indica.
Pañḱar.	Pañḱar.	1	13	98509,253851,253851		0	pwpref05.md:18	Nârada's Pañḱarâtra in der Bibl. ind.
Gaṇit. Bhagaṇ.	Gaṇit. Bhagaṇ.	1	12	64758,109449,113899		0	pwpref03.md:198	Gaṇita, Bhagaṇâdhjâja (Kern).
Uṇâdis.	Uṇâdis.	1	12	24667,30024,56220		0	pwpref05.md:138	Uṇâdisûtra, herausg. von Aufrecht.
Wise	Wise	1	12	32361,57428,80945		0	pwpref05.md:204	Commentary on the Hindu System of Medicine, by T. A. Wise. Calcutta 1845.
Gaṇit. Tripr.	Gaṇit. Tripr.	1	11	22307,74295,74295		0	pwpref03.md:204	Gaṇita, Tripraçnâdhikâra (Kern).
Sârâv.	Sârâv.	1	11	10124,64861,114319		0	pwpref05.md:88	Sârâvalî, citirt bei Utpala zu Varâh. Bṛh.
Ait. Up.	Ait. Up.	1	10	2721,10421,32082		0	pwpref03.md:28	Aitarejopanishad in der Bibl. ind.
Dhyânab. Up.	Dhyânab. Up.	1	10	40831,192752,195410		0	pwpref03.md:172	Dhjânabindûpanishad in der Bibl. ind. (Geldner und Roth).
Vâlakh.	Vâlakh.	1	10	32794,52469,103807		0	pwpref05.md:152	Vâlakhilja, die zwischen ṚV. 8,48 und 49 eingeschobenen Lieder (Roth).
Weber, Jyot.	Weber, Jyot.	1	10	772,54171,74216		0	pwpref05.md:196	Weber, Ueber den Vedakalender, Namens Ǵjotisham.
AV. Jyot.	AV. Jyot.	1	9	27095,54849,113368		0	pwpref03.md:56	Ǵjotisha zum AV., Hdschr. (Roth).
Gauḍap.	Gauḍap.	1	9	14859,16376,16394		0	pwpref03.md:208	Gauḍapâda, Commentator der Sâṃkhjakârikâ.
Pañḱad.	Pañḱad.	1	9	253857,253857,253857		0	pwpref05.md:16	Pañḱadaṇḍakḱḱhattraprabandha, herausg. von Weber.
Saddh. P. 4	Saddh. P. 4	1	9	66224,204561,208901		0	pwpref05.md:70	das 4te Kapitel des Saddharmapuṇḍarîka, lithographirt in Parabole de l'Enfant egaré. Par Ph. Éd. Foucaux. Paris 1854.
Saṁny. Up.	Saṁny. Up.	1	9	24246,31956,44260		0	pwpref05.md:82	Saṁnjâsopanishad in der Bibl. ind. (Geldner und Roth).
Vâgbh.	Vâgbh.	1	9	52324,85877,300064		0	pwpref05.md:142	Vâgbhaṭa's Âjurvedadarçana (Roth).
Garbhop.	Garbhop.	1	8	19454,99961,156542		0	pwpref03.md:206	Garbhopanishad in Bibl. ind. (Geldner und Roth).
Karmapr.	Karmapr.	1	8	88103,99215,223675		0	pwpref04.md:86	Karmapradîpa (Stenzler). Steht unter dem falschen Titel Kâtjâjanasmṛti im Dharmaçâstrasaṁgraha, Vol. I, S. 603—644.
Ṛtus.	Ṛtus.	1	8	40141,56173,128612		0	pwpref05.md:64	Ṛtusaṁhâra, Ausg. von Bohlen.
Brahmabindûp.	Brahmabindûp.	1	7	14403,16135,74647		0	pwpref03.md:96	Brahmabindûpanishad in der Bibl. ind. (Geldner und Roth).
Brahmop.	Brahmop.	1	7	66644,176560,288433		0	pwpref03.md:100	Brahmopanishad in der Bibl. ind. (Geldner und Roth).
Daiv. Br.	Daiv. Br.	1	7	18213,51707,89031		0	pwpref03.md:162	Daivatabrâhmaṇa, Calcutta 1875 und Ausg. von Burnell, Mangalore 1873 (Roth).
Gaṇit. Pratyabd.	Gaṇit. Pratyabd.	1	7	26437,26458,81316		0	pwpref03.md:202	Gaṇita, Pratjabdaçuddi (Kern).
Bṛhadd.	Bṛhadd.	1	6	53867,166799,216127		0	pwpref03.md:102	Bṛhaddevatâ.
Cat. NW. Pr.	Cat. NW. Pr.	1	6	9597,136028,176649		0	pwpref03.md:136	A Catalogue of S. Mss. in private libraries of the North-Western Provinces. I. Benares 1874 (Roth).
Gaṇit. Grah.	Gaṇit. Grah.	1	6	88653,179777,206192		0	pwpref03.md:200	Gaṇita, Grahâṇajanâdhjâja (Kern).
Laghuk.	Laghuk.	1	6	170999,568479,568620		0	pwpref04.md:136	Laghukaumudî, Ausg. von Ballantyne, Benares 1867 (Cappeller).
Nîlar. Up.	Nîlar. Up.	1	6	27163,101172,249411		0	pwpref04.md:214	Nîlarudropanishad in der Bibl. ind. (Geldner und Roth).
Vaǵras.	Vaǵras.	1	6	508640,508640,508640		0	pwpref05.md:144	Vaǵrasûḱî, Ausg. von Weber.
Bühl. Guz.	Bühl. Guz.	1	5	9573,9603,356266		0	pwpref03.md:108	Catalogue of S. Mss. from Guzerat etc. by G. Bühler. Bombay 1871—1873 (Roth).
Colebr. Misc. Ess.	Colebr. Misc. Ess.	1	5	56655,388358,502735		0	pwpref03.md:150	Miscellaneous Essays by H. T. Colebrooke. London 1837.
Njâm.	Njâm.	1	5	44518,56512,111794		0	pwpref04.md:218	Ǵaiminîjanjâjamâlâvistara, Ausg. von Goldstücker und Cowell (Kern).
Siddh. Śir.	Siddh. Śir.	1	5	10699,10854,18752		0	pwpref05.md:98	Siddhântaçiromaṇi (Kern).
Brahma-P.	Brahma-P.	1	4	44276,237823,587215		0	pwpref03.md:98	Brahmapurâṇa nach Citaten in verschiedenen Werken.
Hiḍ.	Hiḍ.	1	4	66945,326455,349884		0	pwpref04.md:42	Hiḍimbavadha, Ausg. von Bopp.
Kusum.	Kusum.	1	4	17472,42665,595131		0	pwpref04.md:130	Kusumânǵali, Ausg. von Cowell.
Njâs.	Njâs.	1	4	160941,504399,526527		0	pwpref04.md:220	Gotama's Njâjadarçana in der Bibl. ind. Die Ausg. Calcutta 1828 wird durch Beifügung von (1828) bezeichnet. (Kern).
Weber, Nax.	Weber, Nax.	1	4	44324,79173,79226		0	pwpref05.md:200	Weber, Die vedischen Nachrichten von den naxatra. Berlin 1860.
Yogat. Up.	Yogat. Up.	1	4	11321,33986,81827		0	pwpref04.md:58	Jogatattvopanishad in der Bibl. ind. (Geldner und Roth).
Âruṇ. Up.	Âruṇ. Up.	1	4	30070,72329,112071		0	pwpref03.md:50	Âruṇejopanishad in der Bibl. ind. (Geldner und Roth).
